listing_type,Property_type,Price,City,Address,Rooms,Floor,Area,Parking_spots
buy,Apartment,1720000,Petah Tikva,Katz Michal Leib St. ,3.0,3.0,78,1
buy,Apartment,1360000,Bat Yam,Yehezkel Danin St.  9,3.0,4.0,78,0
buy,Apartment,1890000,Rishon LeTsiyon,Ha-Tsofim St.  12,3.0,2.0,75,1
buy,Duplex,4500000,Jerusalem,Mekor Haim St.  34,6.0,0.0,180,2
buy,Garden apt,2800000,Jerusalem,Mekor Haim St.  34,4.0,0.0,102,1
buy,Apartment,1490000,Holon,HaHashmonaim St. ,3.0,1.0,62,0
buy,Apartment,2000000,Rehovot,Derekh Yavne ,4.0,1.0,100,1
buy,Duplex,1850000,Ramla,Moshe Tsdaka St. ,4.0,6.0,120,1
buy,Apartment,2250000,Rehovot,Sderot Max VeAmpro Shein ,5.0,4.0,120,2
buy,Duplex,1890000,Kiryat Ekron,HaNurit St.  1,5.0,2.0,125,1
buy,Apartment,1770000,Ariel,Klilat Yofi St.  8,5.0,1.0,136,1
buy,Apartment,1275000,Ramat Gan,Haroe St.  114,2.0,4.0,34,0
buy,Apartment,2540000,Ramat Gan,Tirzah St.  26,4.0,6.0,103,1
buy,Apartment,2290000,Or Yehuda,Tseelon St.  14,5.0,7.0,153,2
buy,Duplex,2695000,Ramat Gan,Yad Shalom St.  6,6.0,1.0,135,1
buy,Apartment,2200000,Ramat Gan,Avner St.  1,4.5,1.0,107,0
buy,Apartment,1950000,Ramat Gan,Negba Road  27,4.0,2.0,89,1
buy,Garden apt,1890000,Ramat Gan,Doctor Cohen St.  6,3.0,0.0,70,0
buy,Apartment,2190000,Ramat Gan,Arieh Ben Eliezer St.  12,4.0,4.0,86,1
buy,Apartment,1485000,Ramat Gan,Haroe St.  88,2.5,0.0,60,0
buy,Apartment,2390000,Ramat Gan,Lev HaZahav St.  4,4.0,1.0,103,1
buy,Apartment,850000,Givat Shmuel,Jabotinsky St.  50,1.0,10.0,25,1
buy,Apartment,2290000,Ramat Gan,HaRabi mi-Ruzhin St.  9,4.0,7.0,85,1
buy,Apartment,1330000,Bnei Brak,Zeev Jabotinsky St.  35,2.0,0.0,60,1
buy,Apartment,1790000,Bnei Brak,Ibn Shaprut St.  4,5.0,1.0,100,0
buy,Apartment,2790000,Ramat Gan,HaGaon Eliyahu St.  2,5.0,8.0,120,1
buy,Apartment,2825000,Ramat Gan,Moriya St.  15,4.0,6.0,96,1
buy,Apartment,2090000,Ramat Gan,Yosefy St.  10,4.0,4.0,84,1
buy,Apartment,2090000,Or Yehuda,Moshe Dayan St.  2,4.0,2.0,108,1
buy,Garden apt,1600000,Or Yehuda,Sderot Mordehai Ben Porat  77,4.0,0.0,71,0
buy,Apartment,3190000,Tel Aviv-Yafo,Binyamini St.  10,4.0,2.0,85,1
buy,Apartment,2190000,Ramat Gan,Mahanayim St.  6,4.0,1.0,83,1
buy,Apartment,1490000,Ramat Gan,Kareski St.  4,2.0,1.0,46,0
buy,Apartment,1820000,Ramat Gan,Avtalyon St.  7,3.0,0.0,47,0
buy,Apartment,2149000,Ramat Gan,Beer Ora St.  7,4.0,1.0,107,1
buy,Cottage/house,6250000,Givat Shmuel,Perets St.  23,9.0,4.0,300,2
buy,Apartment,1780000,Ramat Gan,Simkha St.  8,2.0,2.0,55,0
buy,Apartment,1200000,Ramat Gan,Arlozorov St.  41,1.0,0.0,30,0
buy,Garden apt,1370000,Lod,Yo'av Da'i St. ,4.0,0.0,90,1
buy,Penthouse,2350000,Lod,San Martin St. ,7.0,9.0,150,1
buy,Apartment,1190000,Lod,Barak St. ,4.0,8.0,100,1
buy,Duplex,1800000,Lod,Ha-Matsbiim St. ,5.0,8.0,150,1
buy,Apartment,1230000,Lod,Knei Suf St.  4,4.0,1.0,90,1
buy,Apartment,1200000,Lod,Sderot David HaMelech ,3.0,3.0,96,0
buy,Apartment,1140000,Lod,Albert Einstein St.  22,4.0,2.0,95,1
buy,Apartment,1500000,Lod,HaRav Mordechai Eliyahoo St.  6,3.0,4.0,90,1
buy,Apartment,1180000,Lod,Ha-Matsbiim St.  4,3.0,6.0,75,1
buy,Apartment,1230000,Lod,Pinkas St. ,4.0,2.0,86,0
buy,Apartment,1260000,Lod,Hativat Harel St. ,4.0,1.0,95,1
buy,Apartment,990000,Lod,Sderot Shlomo HaMelech  61,3.0,3.0,55,0
buy,Apartment,1200000,Lod,The painter Reuven  1,3.5,8.0,110,0
buy,Apartment,1400000,Lod,Yerikho St. ,5.0,2.0,118,0
buy,Apartment,1170000,Lod,Barak St.  4,3.5,5.0,80,1
buy,Apartment,1300000,Lod,Yerikho St. ,4.0,1.0,110,0
buy,Apartment,780000,Lod,He-Khaluts St.  16,3.0,3.0,74,0
buy,Garden apt,1150000,Lod,Khidekel St. ,3.0,0.0,45,1
buy,Apartment,950000,Lod,Avishai Elashvili St. ,4.0,2.0,90,0
buy,Apartment,970000,Lod,Gruenbaum St. ,3.0,2.0,75,0
buy,Apartment,1100000,Ramla,Vilna St. ,3.0,0.0,69,0
buy,Apartment,890000,Lod,Khayim Arlozorov St. ,3.0,4.0,75,1
buy,Apartment,1220000,Lod,Gavriel St.  6,3.0,1.0,75,1
buy,Apartment,950000,Lod,Sderot Shlomo HaMelech ,3.0,1.0,75,0
buy,Apartment,2250000,Petah Tikva,Bialik St. ,5.0,2.0,105,1
buy,Penthouse,3050000,Petah Tikva,Bialik St. ,5.0,5.0,130,1
buy,Apartment,1150000,Petah Tikva,Ha-Aliya ha-Shinya St. ,3.5,3.0,80,0
buy,Rooftop apt,2650000,Petah Tikva,Ben Yehuda St. ,4.0,6.0,120,1
buy,Apartment,1620000,Petah Tikva,Montefiore St. ,3.5,5.0,85,0
buy,Duplex,1850000,Petah Tikva,Derech Menachem Begin ,6.0,3.0,115,1
buy,Rooftop apt,1640000,Petah Tikva,Shlomo Miller St. ,5.5,3.0,105,1
buy,Apartment,1780000,Petah Tikva,Anne Frank St. ,4.5,3.0,110,1
buy,Apartment,1650000,Petah Tikva,Balfour St. ,4.0,2.0,120,0
buy,Apartment,1800000,Petah Tikva,David Meir Guttman St. ,4.5,9.0,112,1
buy,Apartment,2180000,Petah Tikva,Ben Yehuda St. ,5.0,1.0,120,1
buy,Apartment,1680000,Petah Tikva,Henrietta Szold St. ,3.0,2.0,80,1
buy,Apartment,1590000,Petah Tikva,Yaakov Moshe Broyde St. ,4.0,3.0,110,0
buy,Apartment,1430000,Petah Tikva,Rothschild St. ,3.0,3.0,80,0
buy,Rooftop apt,2400000,Petah Tikva,Shmuel Salant St. ,5.5,5.0,105,1
buy,Apartment,1560000,Petah Tikva,Nahalat Tsvi St. ,5.0,12.0,100,0
buy,Apartment,1460000,Petah Tikva,Henrietta Szold St. ,3.5,2.0,90,1
buy,Apartment,1830000,Petah Tikva,Orlansky St. ,4.0,1.0,90,1
buy,Apartment,1600000,Petah Tikva,David Frankfurter St. ,3.5,4.0,100,0
buy,Apartment,1300000,Petah Tikva,Perets Naftali St. ,2.5,1.0,75,0
buy,Apartment,1470000,Petah Tikva,Yehuda ha-Levi St. ,3.0,3.0,96,1
buy,Apartment,1850000,Petah Tikva,Doctor Shifer St. ,4.0,3.0,100,1
buy,Apartment,2350000,Petah Tikva,Shlomo Zlotnik St. ,5.0,2.0,125,1
buy,Apartment,5600000,Tel Aviv-Yafo,Stricker St. ,5.0,5.0,125,1
buy,Apartment,1800000,Petah Tikva,Anne Frank St. ,5.0,6.0,130,1
buy,Apartment,2500000,Petah Tikva,Moshe Nakkash St. ,5.0,1.0,120,2
buy,Apartment,1380000,Petah Tikva,Rivlin St. ,5.0,2.0,90,0
buy,Garden apt,5300000,Petah Tikva,Moshe Nakkash St. ,6.0,0.0,200,2
buy,Villa,8000000,Petah Tikva,Yud Dalet ha-Banim St. ,7.0,2.0,300,2
buy,Garden apt,4200000,Petah Tikva,Yosef Nakar St.  33,7.0,0.0,210,2
buy,Penthouse,2750000,Petah Tikva,Hafes Haim St. ,5.0,8.0,110,3
buy,Apartment,2200000,Petah Tikva,David Meir Guttman St.  13,5.5,19.0,135,2
buy,Apartment,2350000,Petah Tikva,David Zvi Pinkas St. ,5.0,3.0,126,1
buy,Apartment,2350000,Petah Tikva,Katz Michal Leib St. ,4.0,3.0,120,1
buy,Penthouse,13000000,Petah Tikva,David Simchi St.  9,7.0,9.0,400,3
buy,Penthouse,4800000,Petah Tikva,Yatkovski Achim St. ,5.0,9.0,155,2
buy,Cottage/house,3200000,Petah Tikva,Ha-Natsiv St. ,7.0,2.0,200,2
buy,Apartment,3265000,Petah Tikva,David Simchi St. ,5.0,6.0,145,2
buy,Apartment,3500000,Petah Tikva,Weizman St. ,6.0,6.0,149,2
buy,Penthouse,5200000,Petah Tikva,Ben Gurion St. ,5.0,8.0,174,2
buy,Apartment,1720000,Petah Tikva,Borochov St.  5,4.5,2.0,110,1
buy,Penthouse,5600000,Petah Tikva,Daniel Lifshitz St. ,6.0,5.0,200,2
buy,Apartment,2800000,Petah Tikva,HaRav Yeshayahu Meshorer ,6.0,9.0,142,2
buy,Apartment,2400000,Petah Tikva,Yigal Mosinzon St. ,4.0,2.0,100,2
buy,Apartment,2950000,Petah Tikva,Weizman St. ,5.0,1.0,135,2
buy,Apartment,3300000,Petah Tikva,Shalom Shamen St.  4,6.0,2.0,145,2
buy,Apartment,1980000,Petah Tikva,Shimon Wizental St. ,4.0,8.0,105,1
buy,Cottage/house,2900000,Petah Tikva,A.D. Gordon St. ,1.0,1.0,65,0
buy,Apartment,2950000,Petah Tikva,Aharon Meskin St. ,6.0,1.0,140,2
buy,Villa,5500000,Petah Tikva,Lubetkin St. ,5.0,1.0,240,3
buy,Penthouse,3400000,Petah Tikva,Alter mi-Yehud St. ,6.0,6.0,150,1
buy,Penthouse,5500000,Petah Tikva,Ben Gurion St. ,6.0,7.0,190,2
buy,Duplex,4250000,Petah Tikva,Daniel Lifshitz St. ,5.0,5.0,160,2
buy,Apartment,3080000,Petah Tikva,Aharon Meskin St. ,5.0,7.0,138,2
buy,Penthouse,5400000,Petah Tikva,Yatkovski Achim St. ,6.0,9.0,172,2
buy,Apartment,1380000,Petah Tikva,Rambam St. ,3.0,1.0,70,0
buy,Apartment,1800000,Rehovot,Eliezer Ben Yehuda St.  16,4.0,5.0,100,1
buy,Apartment,1200000,Jerusalem,Olei HaGardom St.  220,2.0,1.0,45,0
buy,Apartment,2650000,Jerusalem,Jaffa St. ,3.5,1.0,83,1
buy,Apartment,3350000,Jerusalem,Yaakov Fichman St.  8,4.5,1.0,106,2
buy,Apartment,1750000,Rehovot,Menashe Kapra St.  28,4.0,1.0,90,2
buy,Cottage/house,2480000,Ariel,Nave Shaanan St.  76,6.5,2.0,178,2
buy,Garden apt,1700000,Ari'el,Derech Efrata  14,4.5,0.0,110,0
buy,Garden apt,1650000,Ari'el,Yefe Nof St.  7,4.5,0.0,105,1
buy,Cottage/house,2150000,אריאל,HaGalil St.  28,5.0,1.0,130,1
buy,Garden apt,1520000,אריאל,Derech HaTsiyonut  26,5.5,0.0,100,0
buy,Cottage/house,1700000,Ari'el,Avner  10,4.5,1.0,110,1
buy,Apartment,1150000,Ari'el,Sheshet ha-Yamim St.  19,3.0,2.0,80,0
buy,Cottage/house,2050000,Ari'el,האצ״ל  28,5.0,2.0,150,0
buy,Garden apt,1380000,Ari'el,Ha-Kalaniyot St.  1,4.0,0.0,90,0
buy,Apartment,1950000,Rehovot,Tova ve-Tuvya Miller St.  13,5.5,0.0,128,1
buy,Rooftop apt,2250000,Rishon LeTsiyon,Rabi Yosef Karo St.  7,4.0,4.0,100,1
buy,Rooftop apt,5950000,Tel Aviv-Yafo,HaMishna St. ,5.0,4.0,170,1
buy,Apartment,2800000,Tel Aviv-Yafo,David Avidan St. ,3.0,1.0,70,1
buy,Apartment,2750000,Tel Aviv-Yafo,Yad HaMa'avir St. ,4.0,2.0,120,1
buy,Apartment,1800000,Tel Aviv-Yafo,Ahi Dakar St. ,2.0,1.0,40,0
buy,Apartment,3050000,Tel Aviv-Yafo,Moshe Kol St. ,4.0,2.0,100,1
buy,Apartment,4200000,Tel Aviv-Yafo,HaRav Kosovsky St. ,3.0,2.0,81,1
buy,Penthouse,7800000,Tel Aviv-Yafo,Bnei Moshe St. ,5.0,8.0,310,2
buy,Garden apt,5350000,Tel Aviv-Yafo,Ir Shemesh St. ,6.0,0.0,200,4
buy,Villa,7400000,Tel Aviv-Yafo,Biriya St. ,7.0,2.0,295,2
buy,Cottage/house,5050000,Tel Aviv-Yafo,Max Brod St. ,5.0,3.0,150,2
buy,Apartment,6000000,Tel Aviv-Yafo,Yehuda Amichai St.  13,5.0,7.0,143,2
buy,Apartment,2398000,Tel Aviv-Yafo,La Guardia St. ,4.0,3.0,100,0
buy,Duplex,4950000,Tel Aviv-Yafo,Sasha Argov St. ,3.5,7.0,150,2
buy,Apartment,3300000,Tel Aviv-Yafo,Moshe Vilenski St. ,4.5,3.0,109,1
buy,Apartment,4580000,Tel Aviv-Yafo,Tosefta St. ,4.0,3.0,110,1
buy,Apartment,3590000,Tel Aviv-Yafo,Moshe Kol St. ,4.5,4.0,117,2
buy,Apartment,5400000,Tel Aviv-Yafo,Kehilat Varsha St. ,4.0,0.0,334,0
buy,Apartment,3450000,Tel Aviv-Yafo,Natan Alterman St. ,3.0,4.0,85,0
buy,Cottage/house,6900000,Tel Aviv-Yafo,Crops of the land ,8.0,3.0,420,2
buy,Apartment,2900000,Tel Aviv-Yafo,Moshe Kol St. ,3.0,5.0,67,2
buy,Apartment,2800000,Tel Aviv-Yafo,Beit El St. ,4.0,15.0,115,0
buy,Apartment,3400000,Tel Aviv-Yafo,Anatot St. ,4.0,4.0,100,1
buy,Garden apt,4560000,Tel Aviv-Yafo,Fichman St. ,5.0,0.0,117,1
buy,Apartment,4550000,Tel Aviv-Yafo,Levin Kipnis St. ,5.0,2.0,140,2
buy,Apartment,4300000,Tel Aviv-Yafo,Sderot Levi Eshkol ,5.0,5.0,130,2
buy,Apartment,3870000,Tel Aviv-Yafo,Ha-Rav Herzog St. ,3.0,5.0,85,2
buy,Apartment,27000000,Tel Aviv-Yafo,Beit El St. ,4.0,5.0,98,0
buy,Apartment,3500000,Tel Aviv-Yafo,Shalom Ash St.  18,5.0,5.0,120,1
buy,Triplex,2990000,Herzliya,Sne St. ,5.0,2.0,120,1
buy,Cottage/house,3200000,Herzliya,David Raziel St. ,9.0,3.0,220,0
buy,Apartment,3275000,Tel Aviv-Yafo,Ir Shemesh St. ,3.0,3.0,105,1
buy,Apartment,3390000,Giv'atayim,Jabotinski St. ,5.0,3.0,140,1
buy,Apartment,3200000,Tel Aviv-Yafo,Moshe Vilenski St. ,4.0,2.0,110,1
buy,Apartment,5250000,Tel Aviv-Yafo,Boney ha-Ir St. ,4.0,5.0,120,2
buy,Cottage/house,9800000,Tel Aviv-Yafo,HaGolan St. ,6.5,3.0,300,1
buy,Apartment,4900000,Tel Aviv-Yafo,Ir Shemesh St. ,4.0,1.0,160,2
buy,Duplex,3890000,Tel Aviv-Yafo,Mikha'el Ne'eman St. ,3.5,3.0,100,2
buy,Apartment,3500000,Tel Aviv-Yafo,David Avidan St. ,5.0,4.0,116,2
buy,Apartment,4280000,Tel Aviv-Yafo,Gluskin St. ,3.0,4.0,83,1
buy,Apartment,5350000,Tel Aviv-Yafo,Yasha Hefetz St. ,5.0,9.0,127,2
buy,Apartment,3450000,Tel Aviv-Yafo,Asher Barash St. ,4.0,2.0,78,0
buy,Penthouse,7500000,Tel Aviv-Yafo,Moshe Sharet St. ,4.0,6.0,145,1
buy,Apartment,3980000,Tel Aviv-Yafo,Bnei Ephraim St. ,4.0,2.0,105,0
buy,Apartment,3850000,Tel Aviv-Yafo,Louis Marshall St. ,4.0,0.0,83,1
buy,Duplex,6650000,Tel Aviv-Yafo,Uri Tsvi Grinberg St. ,4.5,8.0,160,2
buy,Mini penthouse,6600000,Tel Aviv-Yafo,Aharon Becker St. ,5.5,5.0,205,4
buy,Apartment,4500000,Tel Aviv-Yafo,Yosef Pa'amoni St. ,4.0,9.0,105,1
buy,Apartment,3800000,Tel Aviv-Yafo,Bart St. ,5.0,2.0,115,1
buy,Apartment,3950000,Tel Aviv-Yafo,Eliyahu Berlin St. ,4.0,1.0,107,2
buy,Apartment,3880000,Tel Aviv-Yafo,Ha-Amoraim St. ,5.0,1.0,145,1
buy,Apartment,4250000,Tel Aviv-Yafo,Prof. Yuval Ne'eman St. ,5.0,3.0,120,2
buy,Garden apt,7300000,Tel Aviv-Yafo,Dvora HaNevi'a St. ,5.0,0.0,300,2
buy,Apartment,5700000,Tel Aviv-Yafo,Weissburg St. ,5.0,4.0,130,4
buy,Apartment,4880000,Tel Aviv-Yafo,De Haas St. ,4.0,2.0,108,1
buy,Penthouse,6500000,Tel Aviv-Yafo,Ya'akov Meridor St. ,5.0,5.0,260,4
buy,Penthouse,7000000,Ramat Hasharon,HaGanim St. ,4.5,15.0,210,4
buy,Villa,11000000,Ramat Hasharon,Jabotinski St. ,8.0,3.0,350,2
buy,Apartment,3950000,Tel Aviv-Yafo,Ben Yehuda St. ,3.0,5.0,80,0
buy,Apartment,3100000,Tel Aviv-Yafo,Shlomo Ibn Gabirol St. ,3.0,1.0,75,0
buy,Apartment,1399000,Rishon LeTsiyon,Dror St. ,3.0,3.0,70,1
buy,Penthouse,9600000,Bat Yam,Ha-Komemiyut St. ,6.0,25.0,188,2
buy,Cottage/house,5890000,Ness Ziona,HaZamir St. ,6.0,2.0,290,2
buy,Apartment,3050000,Ness Ziona,Bialik St.  10,5.5,3.0,145,2
buy,Villa,8350000,Irus,שבתאי ,7.0,2.0,420,2
buy,Garden apt,3580000,Ness Ziona,HaTavor St.  1,4.0,0.0,140,2
buy,Apartment,2850000,Ness Ziona,Sokolov St. ,5.0,1.0,128,2
buy,Penthouse,9100000,Bat Yam,Yitshak Sadeh St. ,6.0,23.0,162,2
buy,Cottage/house,3290000,Rishon LeTsiyon,Ha-Akhad Asar St. ,6.0,2.0,170,2
buy,Apartment,2280000,Ness Ziona,Ha-Imaot St. ,4.0,2.0,108,1
buy,Cottage/house,5380000,Ness Ziona,Rambam St. ,6.0,1.0,164,3
buy,Apartment,2620000,Ness Ziona,Rekhavam Zeevi St. ,4.0,0.0,110,0
buy,Mini penthouse,2665000,Rehovot,Nathan Alterman St. ,5.0,7.0,163,0
buy,Apartment,1400000,Rehovot,Khana Avrekh St. ,3.5,2.0,80,0
buy,Rooftop apt,2580000,Ness Ziona,Atsmaut St. ,6.0,1.0,143,0
buy,Apartment,2290000,Ness Ziona,Shaul ha-Melekh St. ,4.0,3.0,102,1
buy,Cottage/house,4000000,Ness Ziona,Ha-Hadarim St.  22,4.0,1.0,110,1
buy,Apartment,2430000,Rishon LeTsiyon,Meir Vinik St.  19,5.0,5.0,109,2
buy,Apartment,2380000,Rishon LeTsiyon,Meir Vinik St.  17,5.0,5.0,115,1
buy,Cottage/house,4550000,Ness Ziona,HaTayasim St. ,5.0,3.0,180,4
buy,Apartment,2620000,Ness Ziona,Keren Kayemet le-Yisrael St.  1,4.0,2.0,110,0
buy,Apartment,1980000,Ness Ziona,Herzl St.  14,4.0,3.0,110,1
buy,Apartment,1230000,Ari'el,Derech HaTsiyonut  19,4.0,2.0,95,0
buy,Apartment,1280000,Petah Tikva,David Frankfurter St. ,2.5,2.0,80,0
buy,Cottage/house,2400000,Petah Tikva,Zekharya Hillel St. ,6.0,1.0,120,1
buy,Apartment,1250000,Ariel,Ha-Tavor St.  10,3.5,2.0,85,1
buy,Cottage/house,3300000,Petah Tikva,Ha-Shofar St. ,7.0,3.0,174,2
buy,Apartment,1540000,Petah Tikva,Baal Shem Tov St. ,3.0,4.0,75,1
buy,Apartment,1630000,Petah Tikva,Yehiel Chlenov St. ,5.0,1.0,125,1
buy,Apartment,1679000,Petah Tikva,Savyon St. ,4.0,4.0,105,1
buy,Apartment,1430000,Petah Tikva,Binyamin Minz St. ,3.0,3.0,75,1
buy,Apartment,2490000,Petah Tikva,Tereza Kugelman St. ,5.0,2.0,119,2
buy,Penthouse,3950000,Ramat Gan,Ha-Yarden St. ,5.0,8.0,160,2
buy,Apartment,2170000,Ramat Gan,Ha-Rav Landers St. ,4.0,1.0,90,1
buy,Apartment,2190000,Ramat Gan,Khayim Landau St. ,4.0,1.0,85,0
buy,Apartment,2280000,Ramat Gan,Doctor Yohanan Bader St. ,3.5,10.0,90,2
buy,Garden apt,1920000,Ramat Gan,Olei ha-Gardom St. ,3.5,0.0,80,0
buy,Apartment,3180000,Ramat Gan,Rimalt St. ,5.0,4.0,140,2
buy,Apartment,2330000,Ramat Gan,Mendel Matityahu St. ,4.0,3.0,100,1
buy,Penthouse,3300000,Ramat Gan,Yael HaGibora St. ,5.0,6.0,110,1
buy,Apartment,2090000,Ramat Gan,Yeshurun St. ,3.0,4.0,82,1
buy,Rooftop apt,2550000,Ramat Gan,Neveh Yehoshua St. ,4.0,5.0,115,1
buy,Apartment,2250000,Rishon LeTsiyon,Eliezer Balaban St. ,5.0,5.0,130,1
buy,Apartment,1370000,Rishon LeTsiyon,Al Kanfei Nesharim St. ,3.0,4.0,85,1
buy,Apartment,1730000,Holon,Bialik St.  158,4.0,3.0,90,1
buy,Duplex,3690000,Modiin-Maccabim-Reut,Sara Imenu St.  43,5.5,1.0,160,1
buy,Apartment,2350000,Beer Yaakov,Bareket St. ,4.0,6.0,104,1
buy,Apartment,3350000,Bat Yam,HaShayete St.  1,5.0,15.0,125,1
buy,Apartment,1600000,Bat Yam,Klausner St. ,3.0,2.0,90,2
buy,Apartment,1400000,Bat Yam,HaTsfira St. ,2.5,1.0,60,0
buy,Apartment,1780000,Bat Yam,Derech Ben Gurion ,3.0,4.0,65,0
buy,Apartment,3200000,Rishon LeTsiyon,HaShayetet St  2,4.0,7.0,112,1
buy,Apartment,1900000,Azor,Kaplan St. ,4.0,8.0,95,1
buy,Apartment,1820000,Bat Yam,Bar Ilan St. ,3.5,7.0,80,0
buy,Apartment,1940000,Bat Yam,Ha-Rishonim St. ,3.5,1.0,109,1
buy,Apartment,1100000,Bat Yam,Ha-Rishonim St. ,2.0,0.0,45,0
buy,Apartment,2850000,Bat Yam,Yitshak Sadeh St. ,4.0,4.0,125,1
buy,Apartment,1650000,Bat Yam,Moshe Sharet St. ,3.0,6.0,85,0
buy,Apartment,1470000,Bat Yam,Kaf-Tet BeNovember St. ,3.5,4.0,95,0
buy,Apartment,1450000,Bat Yam,Balfour St. ,3.0,5.0,80,0
buy,Apartment,2770000,Bat Yam,Yohanan HaSandlar St. ,4.0,19.0,112,1
buy,Apartment,1670000,Bat Yam,Bialik St. ,4.0,3.0,95,0
buy,Apartment,2770000,Bat Yam,Balfour St. ,4.0,12.0,101,2
buy,Apartment,1350000,Bat Yam,Daniel St. ,2.5,2.0,70,0
buy,Apartment,2500000,Bat Yam,Ha-Komemiyut St. ,3.0,11.0,80,1
buy,Apartment,2350000,Bat Yam,Bialik St. ,4.5,2.0,110,2
buy,Apartment,1900000,Bat Yam,HaHashmonaim St. ,4.0,4.0,100,1
buy,Apartment,1490000,Bat Yam,Ha-Hagana St. ,2.5,3.0,75,1
buy,Apartment,1450000,Bat Yam,Ha-Neviim St. ,3.0,4.0,68,0
buy,Apartment,3500000,Bat Yam,Oskar Schindler St. ,4.0,6.0,100,1
buy,Apartment,1100000,Holon,Kdoshei Kahir St. ,2.0,9.0,70,0
buy,Apartment,2790000,Bat Yam,Ha-Rav Nisanbaum St. ,4.0,16.0,105,1
buy,Apartment,1400000,Bat Yam,Derech Ben Gurion ,2.0,5.0,52,1
buy,Rooftop apt,2200000,Bat Yam,Weizman St. ,5.5,1.0,185,0
buy,Apartment,1780000,Bat Yam,Bar Ilan St. ,4.0,3.0,92,1
buy,Apartment,1820000,Bat Yam,Perlstein St. ,4.0,4.0,90,1
buy,Apartment,1635000,Bat Yam,Moshe Sharet St. ,3.0,6.0,75,0
buy,Apartment,1300000,Bat Yam,Derech Ben Gurion ,2.0,9.0,40,1
buy,Apartment,1500000,Bat Yam,Rimon St. ,3.0,2.0,75,0
buy,Apartment,1390000,Rishon LeTsiyon,Nordau St. ,3.0,2.0,80,0
buy,Apartment,2790000,Rishon LeTsiyon,Heyl Ha-Tzanhanim St. ,5.0,0.0,120,1
buy,Apartment,1520000,Rehovot,Herzl St.  29,4.0,8.0,90,1
buy,Penthouse,2800000,Rishon LeTsiyon,HaGdud Haivri St.  85,6.0,6.0,169,2
buy,Apartment,1300000,Rishon LeTsiyon,Yehuda Halevi St. ,3.0,4.0,70,0
buy,Garden apt,2100000,Rishon LeTsiyon,HeHalil St.  30,3.0,0.0,80,1
buy,Cottage/house,4870000,Rishon LeTsiyon,Keshet St. ,8.0,3.0,280,1
buy,Apartment,1180000,Rishon LeTsiyon,Yehuda Leib Pinsker St. ,2.0,0.0,35,0
buy,Cottage/house,2600000,Rishon LeTsiyon,HaNotrim St. ,4.0,2.0,108,0
buy,Apartment,2200000,Rishon LeTsiyon,Jerusalem St. ,4.0,2.0,115,1
buy,Apartment,1795000,Rishon LeTsiyon,Yona Tsvi Feinstein St.  9,4.0,2.0,90,1
buy,Apartment,1490000,Rishon LeTsiyon,Hazon Ish St. ,3.0,2.0,85,0
buy,Apartment,2190000,Rishon LeTsiyon,Tnuot ha-Noar St. ,4.0,4.0,120,2
buy,Apartment,2190000,Rishon LeTsiyon,Ha-Tsofim St. ,4.0,8.0,109,2
buy,Apartment,1850000,Rishon LeTsiyon,Spinoza St. ,4.0,2.0,96,1
buy,Rooftop apt,2190000,Rishon LeTsiyon,Tsvi Frank St.  36,6.0,4.0,135,1
buy,Apartment,1395000,Rishon LeTsiyon,HaGdud Haivri St.  62,3.0,3.0,70,1
buy,Apartment,1650000,Rishon LeTsiyon,Eisenband St. ,3.5,6.0,90,1
buy,Apartment,1570000,Holon,HaGalil St. ,3.0,1.0,75,1
buy,Apartment,2890000,Holon,Eliyahu Krauze St.  3,4.0,27.0,123,2
buy,Rooftop apt,2350000,Holon,Argov St. ,6.0,3.0,150,1
buy,Penthouse,2800000,Holon,Beit Lekhem St. ,5.0,7.0,210,1
buy,Apartment,2200000,Holon,Bernstein St. ,5.0,4.0,123,1
buy,Apartment,1820000,Holon,Geulim St. ,4.0,5.0,81,1
buy,Apartment,2150000,Holon,Tsvi Shapira St. ,4.0,4.0,107,1
buy,Rooftop apt,1730000,Bat Yam,Bar Yehuda St.  39,3.0,4.0,78,1
buy,Garden apt,1790000,Bat Yam,Gush Etsyon St.  4,4.0,0.0,185,0
buy,Apartment,1890000,Holon,Sderot Ben Gurion ,5.0,6.0,116,1
buy,Apartment,1480000,Holon,Eilat St.  4,3.0,2.0,85,0
buy,Apartment,1720000,Bat Yam,Ha-Reshet St. ,3.0,2.0,85,1
buy,Apartment,1750000,Holon,Ha-Tsiyonut St. ,5.0,5.0,114,1
buy,Rooftop apt,2790000,Holon,Sirkin St.  34,6.0,5.0,190,1
buy,Penthouse,2390000,Holon,Tsvi Shapira St. ,3.0,6.0,139,1
buy,Duplex,2490000,Holon,Giv'at HaTahmoshet St.  10,5.0,6.0,180,0
buy,Cottage/house,2380000,Holon,HaOgen St.  6,4.0,1.0,100,0
buy,Apartment,1780000,Rishon LeTsiyon,Olei HaGardom St.  4,4.0,2.0,110,1
buy,Apartment,2150000,Holon,Beit Lekhem St.  19,5.0,5.0,111,1
buy,Cottage/house,3990000,Holon,Broderzon St. ,7.0,3.0,250,1
buy,Penthouse,2320000,Holon,Geulim St. ,3.0,7.0,76,1
buy,Apartment,2350000,Holon,Tsvi Shapira St. ,5.0,4.0,117,1
buy,Apartment,2250000,Holon,Ha-Tavor St. ,4.0,3.0,98,1
